SMILES,SELFIES,Molecular_Weight,LogP,Solubility
Cc1cc(C)c(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)c(C)c1,[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C][C][Branch1][C][C][=C][Ring2][Ring1][Branch2],335.3630000000001,2.0770599999999995,84.82
O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,[O][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C],327.7270000000001,1.8051999999999992,84.82
Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(O)c1ccc(Cl)cc1,[C][C][=C][C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][=C][C][=C][Ring1][=C][C][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],343.7700000000001,1.9643199999999994,87.98
c1cncc(CN2CCN(CC3CCCCN3)CC2)c1,[C][=C][N][=C][C][Branch2][Ring1][Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][C][C][C][C][N][Ring1][=Branch1][C][C][Ring1][=N][=C][Ring2][Ring1][Ring2],274.412,1.3413,31.400000000000006
c1cc(CN2CCN(CC3CCCCN3)CC2)ccn1,[C][=C][C][Branch2][Ring1][Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][C][C][C][C][N][Ring1][=Branch1][C][C][Ring1][=N][=C][C][=N][Ring2][Ring1][Ring2],274.4119999999999,1.3412999999999997,31.4
CN1CCCCC1CN1CCN(Cc2ccncc2)CC1,[C][N][C][C][C][C][C][Ring1][=Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][=N],288.4390000000001,1.6834999999999996,22.61
CN1CCCCC1CN1CCN(Cc2cccnc2)CC1,[C][N][C][C][C][C][C][Ring1][=Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring1][=N],288.4390000000001,1.6834999999999996,22.61
COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(Br)cc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][=N][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][C][Ring1][P][=N][C][Branch1][C][N][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][N][O][C],498.38100000000026,3.353700000000001,93.81
CCCC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,[C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C],259.265,0.9036,84.82
CC(=O)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=N][N][N][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][=C][Ring1][=C],231.211,0.12339999999999979,84.82
O=c1cnn(-c2ccc(-c3ccc4oc5ccc(Cl)cc5c(=O)c4c3)cc2)c(=O)[nH]1,[O][=C][C][=N][N][Branch2][Ring2][#Branch1][C][=C][C][=C][Branch2][Ring1][O][C][=C][C][=C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring1][N][=C][Ring1][S][C][=C][Ring2][Ring1][=Branch1][C][=Branch1][C][=O][NH1][Ring2][Ring1][=N],417.8080000000001,3.5008000000000026,97.95999999999998
COc1cc2nc(N3CCN(C(=O)c4ccc(N=C=S)c(I)c4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][P][N][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][N][=C][=S][C][Branch1][C][I][=C][Ring1][#Branch2][C][C][Ring2][Ring1][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][O][C],576.4200000000001,3.5305000000000017,106.17
COc1cc2nc(N3CCN(/C(S)=N/c4ccc(NC(=S)N5CC5)cc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring2][=Branch1][N][C][C][N][Branch2][Ring1][#Branch2][/C][Branch1][C][S][=N][/C][=C][C][=C][Branch1][O][N][C][=Branch1][C][=S][N][C][C][Ring1][Ring1][C][=C][Ring1][N][C][C][Ring2][Ring1][Branch1][=N][C][Branch1][C][N][=C][Ring2][Ring1][N][C][=C][Ring2][Ring1][S][O][C],524.6760000000004,2.9811000000000005,104.14
CN1CCC[C@H]1CN1CCN(Cc2ccncc2)CC1,[C][N][C][C][C][C@H1][Ring1][Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][=N],274.4120000000001,1.2933999999999992,22.61
CN1CCC[C@H]1CN1CCN(Cc2cccnc2)CC1,[C][N][C][C][C][C@H1][Ring1][Branch1][C][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring1][=N],274.4120000000001,1.2933999999999992,22.61
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][=N][=N][C][Branch1][C][N][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O][C],383.40800000000024,1.7845999999999997,106.95
COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,[C][O][C][=Branch1][C][=O][/C][=C][/C][=C][/C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][#Branch2][C][=N][C][Branch1][C][N][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][C][Ring1][#Branch2][=N][Ring1][#C][C][C][Ring2][Ring1][Branch1],427.46100000000024,1.1631999999999996,120.11000000000001
COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][=N][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][P][=N][C][Branch1][C][N][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][N][O][C],435.48400000000026,2.017899999999999,106.34
COc1cc2nc(N3CCN(C(=O)/C=C/C(=O)c4ccccc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring2][Ring1][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][O][C],447.49500000000023,2.3169000000000004,110.88
COc1cc2nc(N3CCN(C(=O)c4ccc5ccccc5c4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][C][Ring2][Ring1][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][O][C],443.5070000000003,3.344800000000001,93.81
COc1cc2nc(N3CCN(/C(S)=N/c4ccc(N=[N+]=[N-])cc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][/C][Branch1][C][S][=N][/C][=C][C][=C][Branch1][Ring2][N][=N+1][=N-1][C][=C][Ring1][=Branch2][C][C][Ring2][Ring1][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][=N][O][C],465.5430000000003,3.9105000000000025,137.85999999999999
COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][O][N][C][C][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][Ring1][C][Cl][=C][Ring1][Branch2][C][C][Ring1][S][=N][C][Branch1][C][N][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][O][O][C],441.91900000000027,2.9304000000000006,93.81
COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][S][N][C][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring2][N][=C][=S][C][=C][Ring1][=Branch2][C][C][Ring2][Ring1][Ring1][=N][C][Branch1][C][N][=C][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][=C][O][C],476.5620000000003,3.325500000000001,106.17
COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(NC(=O)CBr)cc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring2][Ring2][N][C][C][N][Branch2][Ring1][Branch2][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][C][Br][C][=C][Ring1][O][C][C][Ring2][Ring1][Branch1][=N][C][Branch1][C][N][=C][Ring2][Ring1][N][C][=C][Ring2][Ring1][S][O][C],555.4330000000002,2.9246000000000008,122.91000000000001
O=c1oc2c(O)c(O)ccc2c2ccc(O)cc12,[O][=C][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][P][Ring1][#Branch1],244.20199999999997,2.0629999999999997,90.9
O=c1oc2ccccc2c2ccccc12,[O][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1],196.20499999999998,2.946200000000001,30.21
O=c1oc2c(O)c(O)ccc2c2ccccc12,[O][=C][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1],228.20299999999997,2.3573999999999993,70.67
O=c1oc2ccccc2c2cc(O)c(O)cc12,[O][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][S][Ring1][Branch2],228.20299999999997,2.357400000000001,70.67
O=c1oc2cc(O)c(O)cc2c2cc(O)c(O)cc12,[O][=C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring2][Ring1][C][Ring1][Branch2],260.20099999999996,1.7686,111.13000000000001
COc1cc2nc(N3CCN(C(=O)COc4ccccc4)CC3)nc(N)c2cc1OC,[C][O][C][=C][C][=N][C][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][S][=N][C][Branch1][C][N][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][O][O][C],423.47300000000024,1.9567999999999997,103.04
C=C(C=O)C[C@H]1C[C@H](O)[C@]2(C)O[C@@H]3C[C@@H]4O[C@@H]5C[C@]6(C)O[C@]7(C)CC[C@@H]8O[C@@H]9C[C@]%10(C)O[C@@H]%11C(C)=CC(=O)O[C@H]%11C[C@H]%10O[C@H]9C[C@@H](C)[C@H]8O[C@H]7C[C@H]6O[C@@]5(C)C/C=C\[C@H]4O[C@H]3C[C@H]2O1,[C][=C][Branch1][Ring1][C][=O][C][C@H1][C][C@H1][Branch1][C][O][C@][Branch1][C][C][O][C@@H1][C][C@@H1][O][C@@H1][C][C@][Branch1][C][C][O][C@][Branch1][C][C][C][C][C@@H1][O][C@@H1][C][C@][Branch1][C][C][O][C@@H1][C][Branch1][C][C][=C][C][=Branch1][C][=O][O][C@H1][Ring1][Branch2][C][C@H1][Ring1][=N][O][C@H1][Ring1][P][C][C@@H1][Branch1][C][C][C@H1][Ring2][Ring1][#Branch1][O][C@H1][Ring2][Ring1][=N][C][C@H1][Ring2][Ring2][C][O][C@@][Ring2][Ring2][=Branch1][Branch1][C][C][C][/C][=C][\C@H1][Ring2][Ring2][=N][O][C@H1][Ring2][Ring2][P][C][C@H1][Ring2][Branch1][=Branch1][O][Ring2][Branch1][O],895.0960000000001,5.472100000000008,155.89999999999998
CN1CCC[C@H]1c1cccnc1,[C][N][C][C][C][C@H1][Ring1][Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],162.236,1.8483,16.130000000000003
c1cncc([C@@H]2CCCN2)c1,[C][=C][N][=C][C][Branch1][Branch2][C@@H1][C][C][C][N][Ring1][Branch1][=C][Ring1][O],148.209,1.5061,24.92
CCC(C)(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],617.6960000000003,3.6198000000000023,134.33
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)CC(C)C)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][=N][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Ring2][Ring1][#C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][=Branch2][O][C],631.7230000000002,3.865800000000003,134.33
CCCC(C)NC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][C][Branch1][C][C][N][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],617.6960000000003,3.6198000000000023,134.33
O=C(C1CCCCN1)N1CCN(Cc2cccnc2)CC1,[O][=C][Branch1][=Branch2][C][C][C][C][C][N][Ring1][=Branch1][N][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring1][=N],288.3950000000001,0.8678999999999992,48.470000000000006
c1cncc(CN2CCN(C[C@@H]3CCCN3)CC2)c1,[C][=C][N][=C][C][Branch2][Ring1][Ring2][C][N][C][C][N][Branch1][=Branch2][C][C@@H1][C][C][C][N][Ring1][Branch1][C][C][Ring1][N][=C][Ring2][Ring1][Ring1],260.38499999999993,0.9512000000000003,31.400000000000006
c1cc(CN2CCN(C[C@@H]3CCCN3)CC2)ccn1,[C][=C][C][Branch2][Ring1][Ring2][C][N][C][C][N][Branch1][=Branch2][C][C@@H1][C][C][C][N][Ring1][Branch1][C][C][Ring1][N][=C][C][=N][Ring2][Ring1][Ring1],260.38499999999993,0.9511999999999998,31.4
O=c1oc2c(O)c(O)ccc2c2cc(F)ccc12,[O][=C][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][P][Ring1][#Branch1],246.19299999999996,2.4965,70.67
O=c1oc2c(Cl)c(Cl)ccc2c2cc(O)c(O)cc12,[O][=C][O][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring2][Ring1][C][Ring1][Branch2],297.093,3.664200000000001,70.67
Cc1cc(O)c(O)c2oc(=O)c3ccc(F)cc3c12,[C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring2][Ring1][C][=Ring1][N],260.21999999999997,2.804920000000001,70.67
ONC1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,[O][N][C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][Ring1][P],261.233,1.5575999999999992,113.18
O=C1c2cc(O)c(O)cc2-c2cc(O)c(O)cc21,[O][=C][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][Ring1][P],244.20199999999997,1.7204000000000004,97.99000000000001
O=c1oc2c(F)c(F)ccc2c2cc(O)c(O)cc12,[O][=C][O][C][=C][Branch1][C][F][C][Branch1][C][F][=C][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring2][Ring1][C][Ring1][Branch2],264.18300000000005,2.635600000000001,70.67
O=c1oc2cc(O)c(O)cc2c2cc(F)ccc12,[O][=C][O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][P][Ring1][#Branch1],246.19299999999996,2.4965,70.67
C[C@]12CCC3C(CC=C4C[C@@H](O)[C@H]5COC[C@]43C5)C1CC[C@@H]2OC1CC1,[C][C@][C][C][C][C][Branch2][Ring1][Branch1][C][C][=C][C][C@@H1][Branch1][C][O][C@H1][C][O][C][C@][Ring1][=Branch2][Ring1][=N][C][Ring1][=Branch1][C][Ring2][Ring1][C][C][C][C@@H1][Ring2][Ring1][Branch1][O][C][C][C][Ring1][Ring1],358.52200000000016,4.094100000000004,38.69
C[C@]12CCC(=O)C=C1C(=O)CC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,[C][C@][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][C][C][Ring1][N][C][C][C@@][Branch1][C][C][C][Ring1][#Branch1][C][C][C@@H1][Ring1][=Branch1][O][C][C][C][Ring1][Ring1],342.47900000000016,4.244900000000004,43.370000000000005
O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12,[O][=C][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring2][Ring1][C][Ring1][Branch2],260.20099999999996,1.7686,111.13000000000001
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][O][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch1][P][C][O][C][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][C][C][C][Ring2][Ring1][=C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][Branch2][O][C],617.6960000000003,3.4773000000000023,134.33
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NC(C)(C)C)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch1][S][C][O][C][=Branch1][C][=O][N][C][Branch1][C][C][Branch1][C][C][C][C][Ring2][Ring1][=N][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][#Branch1][O][C],603.6690000000003,3.229700000000002,134.33
CCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],630.7350000000002,4.608700000000004,122.30000000000003
CCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],658.7890000000003,5.388900000000006,122.30000000000003
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(C)=O)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch1][Branch2][C][O][C][Branch1][C][C][=O][C][Ring2][Ring1][=Branch2][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][Ring1][O][C],546.5730000000003,2.2681000000000004,122.30000000000001
CCCCCCCCNC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][C][C][C][C][C][N][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],659.7770000000003,4.791700000000005,134.33
CCCCCCCCCCCCCCCCCC(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N],771.005,8.509700000000006,122.30000000000003
Cn1c(CC(=O)O)cc(CO)c1C(=O)c1ccc(Cl)cc1,[C][N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][=C][C][Branch1][Ring1][C][O][=C][Ring1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],307.73299999999995,2.0289,79.53
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(Cl)cc3)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][#C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring2][Ring1][P][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][O][O][C],673.1150000000002,3.9806000000000035,131.53
COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)COc3ccc(F)cc3)C2)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Branch1][#C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][Branch2][Ring1][Ring2][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring2][Ring1][P][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring2][O][O][C],656.6600000000002,3.466300000000002,131.53
C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2OC1CC1,[C][C@][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][O][C][C][C@@][Branch1][C][C][C][Ring1][#Branch1][C][C][C@@H1][Ring1][=Branch1][O][C][C][C][Ring1][Ring1],328.4960000000001,5.065900000000005,26.3
CC1(C)C2=CCC3C(CC[C@@]4(C)C3CC[C@@H]4OC3CC3)[C@@]2(C)CC[C@@H]1O,[C][C][Branch1][C][C][C][=C][C][C][C][Branch2][Ring1][Branch1][C][C][C@@][Branch1][C][C][C][Ring1][#Branch1][C][C][C@@H1][Ring1][=Branch1][O][C][C][C][Ring1][Ring1][C@@][Ring2][Ring1][C][Branch1][C][C][C][C][C@@H1][Ring2][Ring1][Branch2][O],358.56600000000014,5.493800000000006,29.46
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,[C][C][C][O][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][Branch1][C][F][=C][C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Ring2][Ring1][Branch2][C][Ring2][Ring1][=Branch1][=Ring1][#Branch2],361.37300000000005,1.5439999999999998,75.00999999999999
